Season,Name,Team,Level,Age,G,PA,AVG,BB%,K%,ISO,BABIP,wRAA,wOBA,wRC+,LD%,GB%,FB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,PlayerId
2011,"Marquez Smith","CHC","AAA",26,78,292,0.27799228,0.07876712,0.20890411,0.16602316,0.33333333,-2.510437587877532,0.3472198022599892,93.90279436668948,0.21212121,0.45959596,0.32828283,0.58823529,0.20098039,0.21078431,0.1168717,1138,"sa388379"
2014,"Taylor Harbin","MIA","AAA",28,14,48,0.13333333,0.04166667,0.39583333,0.08888889,0.2,-6.780070029522378,0.17722013909766016,-7.960407048211213,0.19230769,0.53846154,0.26923077,0.51851852,0.14814815,0.33333333,0.17525773,194,"sa388380"
2009,"Taylor Harbin","ARI","AAA",23,6,24,0.38095238,0.04166667,0.04166667,0.23809524,0.4,2.400587347011359,0.4577214432799298,178.97579499347276,0.21052632,0.21052632,0.57894737,0.47619048,0.28571429,0.23809524,0.05263158,76,"sa388380"
2012,"Taylor Harbin","ARI","AAA",26,127,513,0.30753138,0.04093567,0.10136452,0.13389121,0.33333333,0.15508566968083584,0.3429718977353704,100.2285616923388,0.21875,0.41586538,0.36538462,0.5,0.2281106,0.2718894,0.07696759,1728,"sa388380"
2013,"Taylor Harbin","ARI","AAA",27,117,385,0.23076923,0.04415584,0.14025974,0.11263736,0.25816993,-20.813735037300425,0.27503110421821475,56.94127387057437,0.15231788,0.36423841,0.48344371,0.44230769,0.25641026,0.30128205,0.08965517,1305,"sa388380"
2013,"Johnnie Lowe","MIL","AAA",28,22,10,0.11111111,0,0.4,0.11111111,0.2,-1.646973710670895,0.14188888337877062,-31.177259064146718,0.25,0.75,0,0.16666667,0.5,0.33333333,0.28947368,38,"sa388816"
2013,"Nick Schmidt","COL","AAA",27,21,18,0.125,0,0.33333333,0,0.2,-3.374269063197338,0.11449640989303589,-49.306629010040645,0.2,0.5,0.3,0.27272727,0.27272727,0.45454545,0.14084507,71,"sa388834"
2010,"Brian Walker","LAA","AAA",24,6,22,0.3,0.04545455,0.13636364,0.05,0.35294118,-0.646513412790189,0.31159582876023795,78.16274296525538,0.25,0.4375,0.3125,0.47058824,0.05882353,0.47058824,0.11267606,71,"sa388838"
2009,"Mike Folli","STL","AAA",23,8,26,0.04166667,0,0.23076923,0.04166666,0.05555556,-5.600850195918401,0.08102028369903565,-70.08591248279546,0.11111111,0.33333333,0.55555556,0.42105263,0.42105263,0.15789474,0.07865169,89,"sa388937"
2010,"Mike Folli","STL","AAA",24,13,27,0.2,0.03703704,0.11111111,0.04,0.22727273,-3.0289089529117383,0.21663397092085618,16.638468993668344,0.13636364,0.40909091,0.45454545,0.34782609,0.2173913,0.43478261,0.08235294,85,"sa388937"
2010,"Ty Wright","CHC","AAA",25,58,191,0.24,0.03664921,0.12565445,0.06857143,0.26797386,-12.532787393561643,0.2700420191413478,51.24069209426315,0.15646259,0.45578231,0.3877551,0.34437086,0.29139073,0.36423841,0.09105691,615,"sa388992"
